"","name","concept_id"
"11","J01AA05_metacycline_oral","21602803, 19003646, 43031668, 43158687, 19003644, 19003645, 19084153, 43136562, 43147527, 43213395, 19086014, 43136560, 43147526, 43169552, 43191543, 43213394, 40063680, 43169551, 43180599, 43180600"
"12","J01AA06_oxytetracycline_systemic","925952, 926023, 40857838, 926024, 926068, 19085351, 40241060, 925991, 926070, 1719050, 1719055, 1719058, 19048508, 19061287, 19081639, 19124202, 21032287, 21032288, 21032289, 21032290, 21042234, 21051991, 21051992, 21061801, 21071714, 21081415, 21081416, 21120565, 21120566, 21120567, 21120570, 21130348, 21150150, 35777070, 35777349, 35851011, 35885709, 35885710, 35897021, 36965569, 40067402, 40118508, 40126876, 40147053, 40234749, 40234750, 40234751, 40238410, 40238412, 40240177, 40241064, 40738769, 40738774, 40826544, 40831680, 40834830, 40842084, 40842085, 40873334, 40915037, 40928146, 40935558, 40959476, 40966678, 40984161, 40990694, 41021668, 41029081, 41039816, 41060216, 41060218, 41084476, 41091798, 41091799, 41091801, 41122968, 41147251, 41154496, 41178253, 41216862, 41234319, 41234322, 41237560, 41271502, 41278679, 41302640, 41302642, 41309970, 41351667, 41351771, 41352813, 41354627, 41355699, 41357300, 41358938, 41367303, 41401865, 41402694, 41402696, 42948625, 925959, 925960, 1718469, 1719056, 19001255, 19079186, 19082577, 19084345, 19093229, 19093310, 19113454, 19115433, 21022549, 21022550, 21042233, 21042235, 21051989, 21061799, 21061800, 21061803, 21061805, 21077284, 21081418, 21081419, 21091162, 21091163, 21091164, 21101068, 21120564, 21120569, 21130345, 21140287, 21150151, 21150152, 35200903, 35200904, 35200906, 35752896, 35851009, 35851013, 36922709, 36951095, 40067399, 40067401, 40118509, 40132926, 40227233, 40227234, 40241063, 40738773, 40821796, 40834833, 40842087, 40862930, 40904280, 40959475, 40977364, 40987615, 40990692, 40990693, 40998029, 40998031, 40998032, 41008688, 41008690, 41021670, 41021671, 41049863, 41052910, 41060217, 41060219, 41071110, 41091803, 41102525, 41102526, 41115725, 41133871, 41147249, 41147252, 41209717, 41227613, 41240689, 41247888, 41271504, 41278677, 41278680, 41299556, 41320851, 41352291, 41353356, 41353885, 41354444, 41355478, 41356008, 41356009, 41356728, 41357656, 41368341, 41402695, 41402970, 42948627, 43526302, 43526303, 46221252, 925986, 926067, 926069, 926112, 926113, 1718470, 1719051, 19001254, 19006641, 19044497, 19086073, 21028118, 21028119, 21042231, 21042232, 21051990, 21051993, 21061802, 21061804, 21067395, 21081414, 21081417, 21101069, 21120571, 21140285, 21140286, 35851014, 36922554, 36966002, 40067397, 40067398, 40227235, 40234752, 40240178, 40240180, 40738768, 40738771, 40738775, 40834831, 40873332, 40897170, 40904277, 40904279, 40928143, 40935557, 40966676, 40984160, 40998030, 41008689, 41008691, 41029083, 41029085, 41039815, 41052911, 41060215, 41071111, 41084481, 41084483, 41084484, 41112573, 41122967, 41140683, 41147254, 41154497, 41154498, 41175110, 41178252, 41185574, 41196523, 41209718, 41209719, 41247889, 41247891, 41247892, 41247893, 41258431, 41278675, 41278676, 41302639, 41309968, 41352814, 41354445, 41354626, 41356186, 41357853, 41358389, 41401866, 41402856, 41402936, 42480311, 43526301, 46221253, 46221254, 21602804, 925990, 926066, 1719053, 19115432, 19124201, 21022551, 21022552, 21032291, 21032292, 21032293, 21051988, 21071713, 21071715, 21081413, 21081420, 21101067, 21101070, 21101071, 21110906, 21120568, 21130346, 21130347, 21160081, 21160082, 21160083, 35752897, 35851008, 35897020, 36933704, 36954984, 40067400, 40067403, 40147052, 40228559, 40228560, 40228561, 40228562, 40228563, 40228564, 40234754, 40238411, 40240179, 40241061, 40241062, 40738770, 40738772, 40834829, 40834832, 40842083, 40842086, 40873331, 40873333, 40873335, 40873336, 40904276, 40915038, 40921818, 40921819, 40928142, 40928147, 40953000, 40966677, 40998028, 41029082, 41029084, 41052912, 41060220, 41084477, 41084478, 41084480, 41091800, 41091802, 41102524, 41122966, 41122970, 41122971, 41122972, 41133872, 41133873, 41147250, 41165167, 41171841, 41173867, 41178254, 41185575, 41209720, 41227612, 41234320, 41234321, 41240688, 41247890, 41265146, 41271501, 41271503, 41278678, 41299557, 41309967, 41309969, 41309971, 41309972, 41309973, 41353357, 41353540, 41355700, 41356187, 41356729, 41359308, 41402035, 41402518, 41402794, 41402937, 42483284, 42948626"
"13","J01AA08_minocycline_systemic","587275, 587605, 587976, 588527, 793909, 994909, 1708904, 1708959, 1708995, 1709032, 1709037, 1709064, 19006599, 19010202, 19022253, 19035315, 19035317, 19035322, 19085084, 19085085, 19101359, 19116104, 19121049, 19124122, 19129368, 19134873, 21022546, 21022547, 21032276, 21032277, 21032279, 21032281, 21042223, 21051982, 21061789, 21061790, 21061792, 21061793, 21061794, 21071698, 21071703, 21071704, 21071705, 21081402, 21091150, 21091151, 21091155, 21101058, 21101060, 21101063, 21110902, 21110903, 21120551, 21120557, 21120559, 21120561, 21130333, 21130338, 21130339, 21130342, 21130343, 21140277, 21140278, 21140280, 21150140, 21150143, 21150144, 21150145, 21160069, 21160073, 21169869, 35129470, 35133762, 35137293, 35137646, 35146791, 35147666, 35148796, 35155832, 35158333, 35160861, 35415947, 35415954, 35415956, 35605507, 35744526, 35744528, 35744531, 35748782, 35748785, 35748786, 35750425, 35752910, 35752911, 35752915, 35757100, 35761287, 35761288, 35761291, 35761292, 35762435, 35765353, 35765361, 35766535, 35769653, 35769660, 35773975, 35773976, 35773979, 35773980, 35773981, 35775094, 35775567, 35828536, 35830188, 35830189, 35830190, 35884631, 35884632, 35884633, 35884634, 36259053, 36269593, 36272962, 36403601, 36404838, 36405921, 36406899, 36786009, 36786013, 36786015, 36786019, 36786020, 36880014, 36883838, 36884675, 36887174, 36924009, 36934575, 36938339, 36953324, 36960712, 36968492, 40065416, 40065418, 40065419, 40065425, 40065426, 40065428, 40132888, 40163932, 40165100, 40165101, 40165102, 40165106, 40227584, 40227585, 40227586, 40228532, 40228538, 40228542, 40719339, 40744275, 40744285, 40744287, 40744288, 40744289, 40744290, 40831846, 40835143, 40843244, 40843245, 40853575, 40866281, 40874468, 40874469, 40874470, 40884818, 40884820, 40884821, 40884822, 40890979, 40890982, 40894257, 40897433, 40897437, 40905421, 40915743, 40921998, 40928458, 40936673, 40936680, 40936681, 40936683, 40947136, 40947138, 40953155, 40959794, 40967793, 40967796, 40967805, 40967808, 40978102, 40978103, 40978105, 40991024, 40999150, 40999153, 40999157, 41009458, 41009460, 41009462, 41030187, 41030192, 41040534, 41053237, 41053238, 41061315, 41061322, 41061323, 41071825, 41081495, 41081496, 41084794, 41084797, 41092906, 41092907, 41092910, 41092912, 41092914, 41092915, 41103230, 41109552, 41112716, 41116050, 41124101, 41124102, 41124103, 41134669, 41134675, 41140878, 41144319, 41147551, 41155645, 41155647, 41155649, 41155654, 41165920, 41175270, 41175271, 41175272, 41186694, 41186696, 41186699, 41186702, 41186708, 41186709, 41206843, 41217984, 41237713, 41248985, 41248986, 41248987, 41259179, 41259183, 41259184, 41265299, 41271803, 41279785, 41279786, 41290260, 41290265, 41321561, 41321565, 41321569, 41390313, 41401746, 41401943, 41402657, 42620288, 42620706, 42720318, 42721661, 42873347, 42873569, 42873571, 42873575, 42873578, 43011881, 43137008, 43137013, 43137014, 43142813, 43147971, 43147973, 43147975, 43147976, 43159132, 43159137, 43159140, 43159142, 43169998, 43170000, 43181059, 43181060, 43181061, 43181062, 43181065, 43191994, 43192001, 43203048, 43278299, 43283614, 43289071, 43289073, 43602897, 43638684, 43656796, 43699261, 43746791, 43753023, 43764430, 43764745, 43800430, 43836739, 43854648, 43854977, 44036874, 44043933, 44047282, 44047284, 44050010, 44054319, 44054320, 44056902, 44063031, 44073084, 44075751, 44079984, 44082633, 44111731, 44127595, 44127596, 44130010, 44130013, 44159761, 44159762, 44162034, 44164901, 44165836, 44169589, 44169592, 44173353, 44173356, 44174789, 44176205, 44182261, 44184522, 44187105, 44187428, 44188371, 793906, 1708960, 1708997, 1709034, 1709036, 1709039, 19002854, 19002939, 19006598, 19035316, 19035318, 19035325, 19035327, 19058685, 19063655, 19063656, 19072363, 19101360, 19116557, 19116576, 19116636, 19124120, 19124125, 19124526, 19124527, 21022544, 21022545, 21032280, 21042220, 21042221, 21042224, 21042225, 21059831, 21071694, 21071699, 21081403, 21081406, 21081407, 21091147, 21091152, 21091153, 21101061, 21101062, 21108970, 21120552, 21120553, 21120556, 21130335, 21130336, 21130340, 21130341, 21150137, 21150139, 21160068, 21160072, 21160075, 21169871, 21169873, 35129115, 35133303, 35143131, 35156175, 35156257, 35156943, 35158071, 35161213, 35161357, 35162007, 35200780, 35201976, 35407113, 35415952, 35742204, 35742378, 35744522, 35744530, 35744537, 35744538, 35746278, 35748781, 35748787, 35748788, 35748789, 35752908, 35752914, 35757098, 35757102, 35757103, 35757104, 35757105, 35761283, 35761285, 35761289, 35762989, 35765351, 35765352, 35765358, 35767076, 35769654, 35769655, 35769658, 35769659, 35769662, 35773974, 35773978, 35773982, 35774836, 35830191, 35862458, 35862459, 35884635, 36062220, 36259593, 36260201, 36268599, 36269117, 36270428, 36271812, 36272961, 36273801, 36275558, 36786008, 36786010, 36786018, 36879482, 36880814, 36919691, 36919827, 36919855, 36932867, 36942987, 36944153, 36944931, 36962276, 40065090, 40065091, 40065412, 40065417, 40065423, 40065424, 40163933, 40165104, 40227582, 40227583, 40744276, 40744277, 40744278, 40744281, 40744283, 40744286, 40744291, 40744293, 40831844, 40831845, 40835142, 40853576, 40874467, 40874472, 40884819, 40890980, 40890983, 40890984, 40890985, 40897432, 40897435, 40897436, 40905417, 40905418, 40905419, 40905424, 40928457, 40936674, 40936677, 40936678, 40936682, 40936684, 40947135, 40947139, 40956502, 40956503, 40956504, 40978106, 40978108, 40984330, 40987762, 40991020, 40991022, 40999152, 40999156, 41009459, 41009461, 41021967, 41030181, 41030182, 41030183, 41030191, 41040537, 41046727, 41046728, 41050019, 41053235, 41053239, 41071824, 41071826, 41084791, 41084796, 41103229, 41109550, 41109551, 41112714, 41112715, 41116049, 41124097, 41124099, 41124100, 41124104, 41134676, 41147548, 41155655, 41178580, 41186692, 41186693, 41186698, 41186707, 41197296, 41203486, 41206844, 41210000, 41210001, 41228371, 41237712, 41240988, 41240989, 41240990, 41248984, 41259181, 41263448, 41268711, 41279787, 41290261, 41290264, 41296408, 41299729, 41302940, 41311093, 41311094, 41311096, 41311099, 41311103, 41321560, 41321562, 41321564, 41390245, 41390338, 41402157, 41402656, 42656799, 42656800, 42710970, 42722981, 42730927, 42873348, 42873350, 42873352, 42873567, 42873572, 42873573, 42873576, 42873577, 43030138, 43030139, 43137007, 43137011, 43142814, 43147972, 43159134, 43159138, 43170001, 43170004, 43181063, 43181064, 43192003, 43203042, 43203046, 43219768, 43261831, 43283615, 43283616, 43289074, 43602898, 43639014, 43656797, 43710884, 43728584, 43746790, 43764429, 43818561, 43818881, 43837049, 44028237, 44034237, 44034239, 44060294, 44073083, 44073086, 44075752, 44075754, 44079985, 44088600, 44088602, 44101618, 44105889, 44105891, 44108457, 44114467, 44167305, 44169588, 44169593, 44174788, 44180811, 44785286, 590313, 793910, 1708903, 1708957, 1708961, 1709001, 1709033, 1709035, 19006596, 19006600, 19010201, 19010702, 19022220, 19031872, 19035321, 19072365, 19085352, 19102606, 19103856, 19110891, 19116556, 19116577, 19120692, 19124124, 19128136, 19129031, 21032274, 21032275, 21032282, 21051978, 21061787, 21071696, 21071702, 21081404, 21081405, 21091146, 21091148, 21101057, 21101059, 21118696, 21120554, 21120560, 21140276, 21140279, 21150138, 21150141, 21150142, 21160066, 21160067, 21160071, 21169870, 21169872, 21175346, 35132641, 35134234, 35139220, 35145561, 35150403, 35151238, 35151539, 35154066, 35155570, 35200779, 35415944, 35742404, 35744521, 35744523, 35744529, 35744535, 35745715, 35745717, 35745721, 35752909, 35752913, 35753845, 35754658, 35757096, 35757992, 35757993, 35758765, 35761282, 35761290, 35761294, 35762987, 35765354, 35765357, 35765359, 35765362, 35767075, 35767077, 35769656, 35769657, 35769661, 35769664, 35769665, 35862460, 36062221, 36257672, 36258907, 36259054, 36262751, 36267023, 36275557, 36406898, 36786014, 36786016, 36786017, 36924624, 36926272, 36926762, 36928317, 36928367, 36937663, 36941661, 36946507, 36951463, 36955666, 36959381, 40065429, 40065430, 40065432, 40117527, 40146997, 40165103, 40165107, 40227581, 40228530, 40228531, 40228537, 40228539, 40228540, 40719341, 40719342, 40719343, 40744280, 40744282, 40744292, 40822744, 40825966, 40835140, 40835141, 40843246, 40853573, 40874462, 40874464, 40874471, 40905423, 40905427, 40915741, 40915742, 40915744, 40915745, 40925260, 40936679, 40947137, 40956505, 40967791, 40967798, 40967802, 40967804, 40967807, 40978097, 40978101, 40978109, 40991021, 40999151, 41018740, 41030178, 41030180, 41030185, 41030186, 41030189, 41040535, 41046726, 41061312, 41061314, 41061316, 41061319, 41061320, 41061324, 41071823, 41078096, 41084792, 41084793, 41092908, 41092913, 41103223, 41103225, 41103226, 41103227, 41103231, 41116048, 41124098, 41134673, 41134674, 41144320, 41144322, 41147549, 41155646, 41155650, 41155651, 41155652, 41171999, 41186697, 41186701, 41186705, 41186706, 41197298, 41209999, 41217981, 41217983, 41217985, 41228365, 41228367, 41228369, 41265300, 41271805, 41279784, 41279788, 41279790, 41311097, 41311105, 41321566, 41321567, 41321570, 41321571, 41390363, 41402422, 42620080, 42710165, 42718983, 42722982, 42873353, 42873354, 42873565, 42873566, 42873574, 42873581, 43137012, 43147974, 43147977, 43159135, 43159136, 43159139, 43159141, 43170003, 43181056, 43181058, 43186887, 43191995, 43191996, 43191997, 43191998, 43203041, 43203043, 43203044, 43203045, 43203047, 43213874, 43213876, 43213877, 43261832, 43602896, 43675209, 43675210, 43692943, 43710883, 43728582, 43728583, 43746500, 43764744, 43800431, 43818562, 43837050, 43854976, 43854978, 44030883, 44034238, 44041223, 44047281, 44050009, 44056903, 44058433, 44060292, 44063028, 44063029, 44063030, 44067306, 44073085, 44075750, 44075753, 44075755, 44092944, 44111730, 44130012, 44164902, 44167304, 44173355, 44177107, 44177110, 44179959, 44182259, 44187429, 44188373, 21602806, 586620, 589261, 793905, 1708880, 1708956, 1708996, 1709038, 1709040, 1709065, 19002938, 19006597, 19010293, 19010294, 19022251, 19023188, 19035319, 19035320, 19072364, 19080189, 19085093, 19102482, 19102797, 19115706, 19115707, 19124121, 19124123, 19124528, 19134855, 19134856, 21022543, 21032278, 21042222, 21042226, 21051979, 21051980, 21051981, 21051983, 21061785, 21061786, 21061788, 21061791, 21061795, 21071697, 21071700, 21071701, 21071706, 21091145, 21091149, 21091154, 21091156, 21096798, 21120555, 21120558, 21130337, 21160070, 21160074, 21160076, 35131721, 35134518, 35138200, 35144517, 35147818, 35151398, 35151509, 35152950, 35157711, 35158665, 35158834, 35161301, 35161327, 35161548, 35162018, 35605508, 35744524, 35744525, 35744527, 35744532, 35744533, 35744534, 35744536, 35744539, 35745716, 35745718, 35746279, 35748783, 35748784, 35752907, 35752912, 35757097, 35757099, 35757101, 35757106, 35757994, 35758764, 35761280, 35761281, 35761284, 35761286, 35761295, 35761296, 35761297, 35762988, 35765355, 35765356, 35765360, 35767074, 35769652, 35769663, 35771405, 35773977, 35773983, 35775566, 35828308, 35830187, 35830192, 35862455, 35862457, 35886504, 35886505, 35886506, 36261258, 36267022, 36267910, 36270427, 36271813, 36407166, 36786011, 36786012, 36880975, 36890430, 36920694, 36932094, 36935871, 36936123, 36937400, 36942735, 36949723, 36950461, 36956877, 36959719, 40065092, 40065420, 40065421, 40065422, 40065427, 40065431, 40132889, 40148641, 40163930, 40163931, 40165105, 40228529, 40228536, 40228541, 40228543, 40719340, 40744279, 40744284, 40822432, 40825239, 40831843, 40843247, 40853574, 40853577, 40859698, 40859699, 40874460, 40874461, 40874463, 40874465, 40874466, 40884823, 40890981, 40897434, 40905420, 40905422, 40905426, 40915739, 40921999, 40922000, 40936675, 40936676, 40953156, 40967795, 40967797, 40967799, 40967800, 40967801, 40967803, 40967806, 40978099, 40978104, 40978107, 40999154, 40999155, 41009463, 41021968, 41030179, 41030184, 41030188, 41030190, 41040536, 41040538, 41040539, 41050018, 41050020, 41053236, 41061313, 41061317, 41061318, 41061321, 41081497, 41081498, 41092909, 41092911, 41103224, 41103228, 41134668, 41134670, 41134671, 41134672, 41144321, 41147550, 41147552, 41147553, 41155644, 41155648, 41186700, 41197297, 41206845, 41217982, 41217988, 41228366, 41228368, 41228370, 41234481, 41237710, 41259180, 41259182, 41279781, 41279782, 41279783, 41279789, 41290262, 41290263, 41290266, 41311095, 41311098, 41311102, 41311104, 41321563, 42620266, 42720316, 42729640, 42873349, 42873351, 42873568, 42873570, 42873579, 42873580, 43137009, 43137010, 43159133, 43164965, 43169999, 43170002, 43181057, 43191999, 43192000, 43192002, 43203049, 43203050, 43203051, 43213873, 43213875, 43256525, 43267330, 43267331, 43289072, 43294510, 43638683, 43656795, 43710885, 43735196, 43782908, 43800757, 43836738, 43854649, 44028236, 44030884, 44036875, 44036876, 44047283, 44056905, 44058432, 44060295, 44088599, 44088601, 44092943, 44101616, 44101617, 44105888, 44114466, 44114468, 44118883, 44127593, 44127594, 44130009, 44130011, 44158864, 44159763, 44159764, 44165833, 44167303, 44173350, 44173351, 44177106, 44178553, 44178554, 44180806, 44184523, 44785288"
"14","J01AA09_rolitetracycline_parenteral","40865472, 40890565, 40896668, 40927668, 40934068, 40965253, 41052367, 41052369, 41058765, 41075993, 41083966, 41184137, 41234047, 41246454, 41277326, 41277328, 41338294, 41339013, 41342714, 41346220, 41354029, 41357630, 41361320, 41364307, 41364308, 41365025, 41365772, 41366834, 41367564, 41368295, 41369581, 44094406, 44098540, 44122940, 40865470, 40865471, 40890566, 40902857, 40902858, 40927667, 40965254, 40983841, 40983842, 40996582, 41027595, 41052368, 41052370, 41115194, 41115195, 41169963, 41232433, 41246452, 41246456, 41263176, 41271039, 41271040, 41341147, 41341455, 41342534, 41345345, 41352799, 41362375, 41362377, 41362857, 41364306, 41367565, 41368294, 41368795, 41369580, 41369865, 44101034, 21602807, 40824842, 40834345, 40840717, 40965252, 40990182, 40996583, 41058766, 41090340, 41115196, 41115197, 41121565, 41146756, 41184136, 41209220, 41277327, 41308526, 41340445, 41342141, 41343234, 41355662, 41357087, 41361588, 41362083, 41362376, 41366041, 41367136, 41371086, 41372156, 41372877, 44026550, 44108226, 19136024, 40831461, 40865473, 40888936, 40890564, 40958942, 40958943, 41075992, 41083965, 41121564, 41142795, 41153088, 41153089, 41177694, 41209221, 41246453, 41246455, 41302135, 41302136, 41308524, 41308525, 41340100, 41341954, 41342535, 41343575, 41345344, 41352440, 41361319, 41362378, 41362858, 41363112, 41364309, 41366042, 41370348, 41371350, 41372586, 44027899"
"15","J01AA10_penimepicycline_systemic","21602808"
"16","J01AA11_clomocycline_oral","19001251, 19047265, 19099312, 40095873, 21602809"
"17","J01AA14_sarecycline_oral","715904, 35200882, 35200888, 35200892, 35200895, 35200896, 35200881, 35200886, 35200900, 35200885, 35200894, 35200897, 35200889, 35200893, 35200898, 35200899"
"18","J01CA03_carbenicillin_parenteral","1740546, 19116090, 19116091, 40930863, 40973279, 41353138, 41353975, 41355252, 41355591, 41390590, 41394650, 41395637, 41399676, 21602822, 40021249, 40973280, 40993377, 41149866, 41285418, 41316736, 41354235, 41355021, 41355590, 41358002, 41361236, 41367791, 41368964, 41368965, 41380522, 41381128, 41381129, 41382107, 41393585, 41400023, 1740553, 19006464, 19080618, 40930862, 40962109, 41045618, 41098454, 41223413, 41235676, 41243294, 41353974, 41358537, 41365188, 41367061, 41367455, 41367792, 41371611, 41372377, 41372761, 41377506, 41377668, 41379531, 41380114, 41398635, 1740552, 19006463, 19074699, 40021248, 40880022, 40942333, 40962110, 40993376, 41176406, 41180949, 41316735, 41353139, 41359900, 41369753, 41377314, 41378993, 41390872, 41393586, 41398634"
"19","J01CA05_carindacillin_oral","1740546, 1740551, 19074700, 41066895, 41118374, 41305268, 40021250, 40021251, 40930835, 40973234, 1740547, 41149842, 21602824, 19006465, 19088919, 19101091, 40848790, 41110720, 41192321, 41285359, 41300788"
"20","J01CA09_azlocillin_parenteral","21602828, 19015123, 40013082, 40838037, 40869149, 40880985, 40889987, 40900221, 40900223, 40923423, 40931341, 40993875, 41005625, 41005627, 41130764, 41130765, 41130766, 41150402, 41150403, 41181452, 41193332, 41193335, 41224355, 41243810, 41264243, 41274661, 41274662, 41286377, 41351864, 41352128, 41352625, 41354261, 41360299, 41363030, 41363373, 41367093, 41376579, 41379613, 41379740, 41382293, 41389679, 41389760, 41389761, 41391892, 41394341, 41395968, 41396298, 41399348, 41413875, 41416655, 40013081, 40869148, 40880986, 40900222, 40912033, 40931342, 40943285, 40955554, 40962622, 41024880, 41036681, 41056136, 41067923, 41142396, 41224351, 41233486, 41243811, 41286379, 41286380, 41355029, 41355838, 41363029, 41365951, 41367822, 41370877, 41377866, 41379008, 41390029, 41392251, 41394805, 41399708, 41414148, 41415361, 41415362, 41417039, 41417518, 41418833, 41422258, 44192164, 44192279, 19015125, 19073779, 40912034, 40931339, 40957843, 40993873, 40993874, 41005626, 41048203, 41067924, 41067926, 41077098, 41099402, 41118897, 41118899, 41150401, 41162136, 41193334, 41212829, 41224352, 41224353, 41224354, 41255370, 41274663, 41286378, 41352899, 41355030, 41355837, 41357780, 41358023, 41358303, 41361865, 41362281, 41364984, 41365952, 41372065, 41372414, 41377518, 41379007, 41381517, 41381927, 41389704, 41389883, 41389884, 41390055, 41390100, 41392927, 41396615, 41397613, 41398660, 41400395, 41400732, 41401088, 41414965, 41418834, 41419284, 41422257, 41425267, 44191643, 44191734, 19006462, 19116089, 35856783, 40838035, 40838036, 40880984, 40920989, 40931340, 40962623, 40974251, 40974252, 40985795, 40993872, 41005624, 41024879, 41024881, 41024882, 41024883, 41067925, 41077097, 41118898, 41150404, 41162134, 41162135, 41193331, 41193333, 41204978, 41212828, 41224356, 41243812, 41266818, 41357453, 41357779, 41362639, 41368996, 41370544, 41371647, 41376778, 41379191, 41381148, 41389778, 41389828, 41390077, 41390237, 41390381, 41394670, 41396959, 41400733, 41401396, 41418835, 41421817, 44192076"
"21","J01CA10_mezlocillin_parenteral","19007701, 19007703, 40824143, 40835165, 40835166, 40866300, 40866302, 40866303, 40905469, 40953167, 40959812, 40967847, 40967848, 40982493, 40991040, 40991041, 40991042, 40991043, 40999203, 40999205, 41018746, 41021982, 41021983, 41030234, 41030236, 41053256, 41084818, 41092960, 41116069, 41116073, 41124151, 41124152, 41144331, 41155686, 41186745, 41210018, 41249023, 41267286, 41279832, 41302958, 41302961, 41352487, 41353003, 41358214, 41359322, 41366901, 41366902, 41368819, 41376690, 41378699, 41384066, 41385852, 41385976, 41386406, 41389062, 41389921, 41389970, 41389988, 41390314, 41390364, 41395122, 41395394, 41398443, 41400239, 41400240, 41401225, 41415100, 41416465, 41417355, 41423713, 41425090, 41425091, 41475305, 41475308, 41475330, 41475404, 41475418, 41475470, 42718986, 42723620, 43596725, 43603715, 43614691, 43688601, 43722631, 43723619, 43724426, 43724428, 43729641, 43759578, 43760367, 44191722, 44191822, 44192178, 44192179, 44193876, 44193957, 44194014, 35857631, 35857632, 40063021, 40063023, 40843287, 40859709, 40874514, 40884836, 40897455, 40905471, 40915757, 40928474, 40928475, 40928476, 40928477, 40936721, 40936723, 40967851, 40984342, 40999199, 40999202, 40999206, 41021981, 41030235, 41030237, 41044884, 41050030, 41053255, 41061355, 41084816, 41084817, 41092961, 41107732, 41116068, 41116071, 41124149, 41140883, 41147573, 41155685, 41170219, 41172009, 41178591, 41178592, 41218014, 41218016, 41218017, 41228381, 41232706, 41232707, 41234490, 41249024, 41271817, 41271818, 41290282, 41294610, 41302959, 41311148, 41352299, 41358213, 41358772, 41358955, 41365807, 41365808, 41367628, 41376483, 41377587, 41377588, 41380441, 41380880, 41382032, 41389716, 41389788, 41389812, 41389867, 41390223, 41391421, 41392391, 41395511, 41396162, 41398149, 41400238, 41403108, 41403134, 41403189, 42711204, 42711643, 42714676, 42722984, 42727629, 43585631, 43596727, 43597696, 43598484, 43657907, 43669934, 43693759, 43706515, 43723620, 43778459, 43778460, 43794551, 43831699, 44176206, 44180814, 44191657, 44192021, 44193428, 21602829, 19007702, 40828441, 40843285, 40843286, 40843288, 40857910, 40857911, 40859708, 40866301, 40874513, 40874515, 40897454, 40905470, 40905472, 40936718, 40936720, 40999200, 40999204, 41021985, 41061356, 41061358, 41109559, 41116072, 41116074, 41124153, 41155687, 41172011, 41178593, 41186741, 41186742, 41186744, 41210019, 41210020, 41218015, 41234492, 41271819, 41279831, 41290281, 41311150, 41356548, 41356746, 41357114, 41358410, 41364348, 41364349, 41366115, 41370687, 41371424, 41377784, 41380630, 41384954, 41385539, 41387647, 41387648, 41388789, 41389621, 41390084, 41400528, 41401226, 41403100, 41403126, 41403193, 41413807, 41418228, 41422541, 41423714, 41475369, 41475430, 41475461, 41475465, 41475472, 41475491, 41475525, 42710104, 42729859, 43650923, 43650924, 43688600, 43729642, 43795572, 43813684, 43848757, 43867961, 44192054, 44192125, 44193877, 44194072, 44194212, 19035120, 19118368, 40835163, 40835164, 40835167, 40853591, 40905467, 40905468, 40936719, 40959813, 40959814, 40967849, 40982492, 41013755, 41015515, 41021984, 41061357, 41078104, 41081504, 41084815, 41116070, 41124150, 41124154, 41147571, 41147572, 41147574, 41165933, 41172010, 41186743, 41186746, 41203494, 41218013, 41218018, 41234491, 41249025, 41265311, 41271820, 41271821, 41279830, 41302960, 41311149, 41355342, 41358954, 41360034, 41363904, 41364899, 41366596, 41371123, 41376195, 41377233, 41378917, 41379085, 41379961, 41383973, 41384308, 41384397, 41386405, 41387532, 41389226, 41389365, 41389366, 41389620, 41389625, 41389787, 41390011, 41390063, 41390206, 41390222, 41391422, 41392095, 41393766, 41396427, 41400529, 41401488, 41403088, 41403201, 41420275, 41426254, 41426255, 41427045, 41475290, 41475346, 41475393, 42712925, 42717422, 42729858, 43585632, 43596726, 43598485, 43676043, 43687808, 43711673, 43724427, 43729643, 43765534, 43794550, 43813683, 43830728, 43830729, 43832565, 43849788, 44180815, 44187430, 44191750, 44191853, 44193484, 44193909, 44193910"
